batch_id,production_date,shift,line_id,machine_id,operator_id,parts_produced,defects_found,defect_type,mold_temp_c,pour_temp_c,moisture_pct,sand_ratio
B3502,14-01-2024,Night,L-1,M-01,OP-13,117,31,Misrun,202,1425.1,4.29,0.84
B3503,20-06-2024,Night,L-1,M-01,OP-01,103,43,Misrun,207.8,1417.5,4.71,0.86
B3504,14-01-2024,Night,L-3,M-03,OP-02,82,30,Blowhole,217.9,1449.7,4.25,0.85
B3505,26-03-2024,Day,L-2,M-02,OP-10,92,20,Blowhole,212,1430.1,3.25,0.88
B3506,25-06-2024,Night,L-2,M-02,OP-06,123,33,Blowhole,211.1,1415.5,3.86,0.84
B3507,28-06-2024,Day,L-1,M-01,OP-04,107,23,Shrinkage,204.4,1440.3,3.59,0.86
B3508,04-02-2024,Night,L-3,M-03,OP-04,108,56,Shrinkage,223.9,1395,4.58,0.87
B3509,02-01-2024,Night,L-2,M-02,OP-13,105,44,Misrun,199.2,1431.4,4.51,0.86
B3510,30-01-2024,Day,L-3,M-03,OP-02,94,30,Blowhole,223.3,1419.4,3.72,0.83
B3511,13-05-2024,Day,L-1,M-01,OP-02,107,23,Shrinkage,209.7,1382.8,4.03,0.81
B3512,01-05-2024,Day,L-1,M-01,OP-01,81,29,Misrun,229.7,1401.7,5.13,0.83
B3513,01-02-2024,Day,L-2,M-02,OP-05,104,22,Misrun,216.7,1417.4,4.34,0.83
B3514,01-03-2024,Day,L-2,M-02,OP-14,121,26,Cold Shut,209.9,1389.8,3.42,0.88
B3515,17-06-2024,Night,L-3,M-03,OP-10,118,43,Blowhole,232.6,1411.7,4.03,0.85
B3516,11-06-2024,Day,L-2,M-02,OP-01,106,23,Shrinkage,198.2,1419.5,4.14,0.84
B3517,13-02-2024,Day,L-1,M-01,OP-09,88,19,Shrinkage,213.6,1416.9,3.91,0.88
B3518,15-03-2024,Night,L-2,M-02,OP-05,116,31,Blowhole,215.3,1421.2,3.23,0.78
B3519,04-04-2024,Night,L-3,M-03,OP-11,129,47,Cold Shut,219.8,1419.6,3.95,0.84
B3520,27-06-2024,Night,L-2,M-02,OP-13,96,25,Blowhole,202.7,1415.5,4.01,0.85
B3521,18-04-2024,Night,L-2,M-02,OP-03,122,32,Blowhole,207.4,1422.1,4.37,0.84
B3522,31-01-2024,Night,L-2,M-02,OP-10,100,27,Misrun,202.3,1423.6,4.47,0.9
B3523,09-01-2024,Night,L-1,M-01,OP-11,105,28,Misrun,218.2,1422.3,4.3,0.87
B3524,05-02-2024,Night,L-1,M-01,OP-08,97,26,Misrun,220.1,1415.4,3.84,0.85
B3525,10-02-2024,Day,L-2,M-02,OP-06,86,31,Shrinkage,220,1408,4.83,0.84
B3526,11-05-2024,Night,L-2,M-02,OP-02,107,28,Shrinkage,209.2,1406.1,1.88,0.87
B3527,31-03-2024,Day,L-3,M-03,OP-11,101,32,Cold Shut,204.4,1431.6,3.55,0.78
B3528,12-03-2024,Day,L-2,M-02,OP-13,92,20,Cold Shut,220.8,1389.8,3.43,0.84
B3529,14-06-2024,Day,L-2,M-02,OP-08,90,19,Misrun,213.8,1440.7,3.87,0.82
B3530,27-05-2024,Day,L-2,M-02,OP-12,112,41,Cold Shut,216.6,1441.7,5,0.81
B3531,30-05-2024,Night,L-1,M-01,OP-10,109,29,Cold Shut,197.7,1396.9,3.36,0.86
B3532,18-01-2024,Night,L-3,M-03,OP-01,127,46,Blowhole,229.9,1428.9,3.89,0.86
B3533,29-02-2024,Day,L-3,M-03,OP-02,85,27,Blowhole,193.6,1396.2,4.38,0.91
B3534,23-03-2024,Night,L-2,M-02,OP-13,127,34,Shrinkage,221.8,1401,4.03,0.85
B3535,27-01-2024,Day,L-3,M-03,OP-15,110,51,Shrinkage,198.4,1413.1,5.1,0.85
B3536,17-04-2024,Night,L-3,M-03,OP-15,91,33,Blowhole,190.8,1428.1,3.4,0.81
B3537,30-01-2024,Night,L-1,M-01,OP-01,95,25,Blowhole,205.8,1425.4,4.24,0.88
B3538,04-06-2024,Night,L-2,M-02,OP-11,101,27,Blowhole,209.4,1411.5,4.05,0.85
B3539,28-01-2024,Night,L-1,M-01,OP-12,97,26,Misrun,186.2,1414.6,3.79,0.82
B3540,12-06-2024,Day,L-2,M-02,OP-10,101,37,Shrinkage,216.9,1411.5,4.96,0.85
B3541,05-05-2024,Night,L-1,M-01,OP-08,107,44,Cold Shut,206.7,1434.3,5,0.84
B3542,11-02-2024,Day,L-1,M-01,OP-07,80,17,Shrinkage,207.6,1405,3.87,0.84
B3543,10-06-2024,Day,L-1,M-01,OP-11,110,24,Blowhole,212.4,1422.7,4.48,0.92
B3544,05-02-2024,Day,L-1,M-01,OP-15,127,46,Blowhole,221.9,1409.7,4.97,0.88
B3545,25-05-2024,Night,L-2,M-02,OP-09,124,52,Blowhole,201.6,1389.4,4.76,0.86
B3546,23-06-2024,Day,L-2,M-02,OP-12,81,17,Misrun,218.9,1418,2.74,0.81
B3547,26-05-2024,Day,L-1,M-01,OP-14,128,28,Misrun,218.2,1406.1,3.51,0.9
B3548,01-04-2024,Night,L-3,M-03,OP-10,100,37,Shrinkage,203.7,1420.9,3.35,0.8
B3549,19-04-2024,Night,L-1,M-01,OP-11,122,51,Misrun,218.9,1402.7,4.77,0.84
B3550,02-02-2024,Day,L-1,M-01,OP-13,87,19,Cold Shut,199,1442.4,4.16,0.9
B3551,07-05-2024,Day,L-1,M-01,OP-04,84,18,Blowhole,224.5,1392.7,4.36,0.82
B3552,06-01-2024,Night,L-3,M-03,OP-04,119,44,Cold Shut,181.8,1408.5,4.21,0.83
B3553,29-06-2024,Night,L-2,M-02,OP-06,88,23,Blowhole,198.8,1431.4,3.75,0.85
B3554,20-01-2024,Night,L-1,M-01,OP-09,89,24,Shrinkage,213,1407.3,3.88,0.84
B3555,12-04-2024,Night,L-3,M-03,OP-10,83,30,Blowhole,224.7,1418.2,3.71,0.86
B3556,29-05-2024,Day,L-3,M-03,OP-08,80,25,Cold Shut,212,1431.2,4.25,0.84
B3557,09-01-2024,Day,L-3,M-03,OP-06,86,27,Misrun,220.7,1413.4,4.03,0.87
B3558,26-03-2024,Day,L-2,M-02,OP-15,118,25,Blowhole,215.6,1422,3.89,0.88
B3559,20-05-2024,Day,L-1,M-01,OP-14,126,27,Cold Shut,203.5,1426.5,3.21,0.84
B3560,01-03-2024,Day,L-3,M-03,OP-08,125,40,Blowhole,218.2,1410.7,4.22,0.85
B3561,29-03-2024,Day,L-3,M-03,OP-02,80,25,Misrun,222.5,1405.2,3.2,0.84
B3562,21-05-2024,Day,L-3,M-03,OP-08,85,27,Shrinkage,191.4,1413.2,3.79,0.86
B3563,27-01-2024,Day,L-2,M-02,OP-01,113,24,Misrun,205.5,1418.8,4.18,0.89
B3564,15-06-2024,Day,L-3,M-03,OP-06,108,34,Misrun,213.1,1404,4.02,0.84
B3565,28-02-2024,Night,L-2,M-02,OP-01,108,29,Blowhole,210.9,1422,3.63,0.82
B3566,16-05-2024,Day,L-1,M-01,OP-10,129,47,Misrun,206.3,1401.2,4.53,0.85
B3567,21-05-2024,Day,L-3,M-03,OP-08,87,27,Blowhole,208.4,1416.5,3.24,0.82
B3568,27-06-2024,Night,L-2,M-02,OP-03,120,50,Misrun,200.4,1420.9,5.09,0.84
B3569,20-05-2024,Night,L-3,M-03,OP-03,87,32,Blowhole,220.8,1440.1,3.07,0.85
B3570,06-06-2024,Day,L-2,M-02,OP-15,94,20,Cold Shut,215.3,1412.9,4.1,0.87
B3571,28-03-2024,Day,L-2,M-02,OP-07,116,25,Blowhole,217.2,1409,4.24,0.85
B3572,24-01-2024,Day,L-1,M-01,OP-10,118,43,Blowhole,208.7,1421.4,6.28,0.91
B3573,17-05-2024,Night,L-1,M-01,OP-10,118,49,Blowhole,227.1,1415.8,4.67,0.82
B3574,15-01-2024,Day,L-1,M-01,OP-02,104,22,Blowhole,209.8,1428.5,3.58,0.84
B3575,16-02-2024,Night,L-1,M-01,OP-05,83,22,Blowhole,206.9,1437.9,3.22,0.82
B3576,03-06-2024,Night,L-2,M-02,OP-11,91,24,Shrinkage,188.8,1440.2,4.39,0.83
B3577,04-06-2024,Day,L-2,M-02,OP-07,102,22,Misrun,217.8,1394.8,4.32,0.84
B3578,17-06-2024,Day,L-3,M-03,OP-02,110,35,Blowhole,218.4,1403.7,4.27,0.83
B3579,06-05-2024,Day,L-2,M-02,OP-12,124,45,Cold Shut,218,1397.7,5.11,0.84
B3580,18-03-2024,Night,L-1,M-01,OP-06,119,32,Cold Shut,202.7,1419.2,2.74,0.8
B3581,14-05-2024,Day,L-3,M-03,OP-15,99,31,Cold Shut,206.7,1375,2.61,0.87
B3582,14-01-2024,Day,L-2,M-02,OP-06,96,35,Misrun,207,1373,4.98,0.89
B3583,12-03-2024,Night,L-3,M-03,OP-02,92,34,Shrinkage,211.3,1442.9,4.28,0.86
B3584,19-03-2024,Day,L-1,M-01,OP-12,81,17,Shrinkage,197.5,1404.9,3.39,0.83
B3585,06-02-2024,Night,L-1,M-01,OP-01,127,53,Shrinkage,206.8,1401.1,5.33,0.87
B3586,15-06-2024,Night,L-3,M-03,OP-13,82,30,Misrun,215.1,1438.2,3.04,0.87
B3587,07-05-2024,Day,L-1,M-01,OP-14,129,47,Blowhole,232.2,1410.6,4.75,0.85
B3588,30-05-2024,Night,L-2,M-02,OP-07,116,48,Cold Shut,205.1,1440.7,4.77,0.87
B3589,12-03-2024,Day,L-1,M-01,OP-14,101,22,Misrun,200.2,1408.2,3.59,0.83
B3590,07-04-2024,Day,L-2,M-02,OP-07,95,20,Misrun,207.9,1441.2,3.61,0.82
B3591,22-02-2024,Day,L-1,M-01,OP-07,87,19,Shrinkage,215.2,1417.6,3.04,0.84
B3592,16-05-2024,Night,L-3,M-03,OP-01,99,36,Cold Shut,213.5,1421.9,4.34,0.81
B3593,07-01-2024,Night,L-1,M-01,OP-15,88,23,Cold Shut,201.2,1425.6,4.19,0.83
B3594,08-01-2024,Day,L-2,M-02,OP-06,111,24,Misrun,197.7,1444.3,3.96,0.85
B3595,28-01-2024,Day,L-2,M-02,OP-09,108,23,Misrun,208,1426.1,4.07,0.83
B3596,16-05-2024,Night,L-3,M-03,OP-08,80,41,Misrun,207.9,1401.4,4.66,0.89
B3597,11-02-2024,Night,L-3,M-03,OP-07,83,30,Misrun,214.3,1389.1,4.48,0.84
B3598,03-02-2024,Day,L-3,M-03,OP-15,102,32,Blowhole,204,1411.1,3.55,0.89
B3599,22-01-2024,Night,L-2,M-02,OP-04,92,38,Cold Shut,203,1440.9,4.82,0.85
B3600,10-01-2024,Night,L-2,M-02,OP-10,102,27,Cold Shut,209.3,1416.3,2.98,0.87
B3601,17-06-2024,Night,L-2,M-02,OP-05,109,29,Blowhole,218.3,1390.5,4.36,0.86
B3602,25-05-2024,Night,L-1,M-01,OP-11,93,25,Cold Shut,205.9,1411.9,3.81,0.88
B3603,23-04-2024,Day,L-2,M-02,OP-08,107,23,Blowhole,215.9,1404.3,3.66,0.86
B3604,29-04-2024,Day,L-2,M-02,OP-01,112,24,Cold Shut,191.6,1405.8,4.14,0.84
B3605,14-04-2024,Day,L-2,M-02,OP-01,115,25,Blowhole,201.9,1407.2,4.15,0.9
B3606,17-01-2024,Night,L-2,M-02,OP-08,85,35,Shrinkage,213.6,1420,4.62,0.88
B3607,07-03-2024,Night,L-2,M-02,OP-14,93,25,Misrun,216.4,1391,4.36,0.85
B3608,10-06-2024,Day,L-1,M-01,OP-03,119,44,Shrinkage,191.3,1406.7,5.13,0.83
B3609,29-02-2024,Day,L-3,M-03,OP-02,122,39,Blowhole,213,1424.9,3.86,0.86
B3610,28-05-2024,Night,L-1,M-01,OP-06,87,36,Blowhole,216.5,1448.1,5.37,0.82
B3611,16-01-2024,Day,L-3,M-03,OP-12,126,40,Cold Shut,220,1385.2,3.83,0.94
B3612,22-06-2024,Day,L-2,M-02,OP-14,83,18,Cold Shut,216.5,1438.5,4,0.87
B3613,02-06-2024,Day,L-3,M-03,OP-04,86,40,Cold Shut,237.3,1437.1,5.62,0.81
B3614,09-05-2024,Day,L-1,M-01,OP-08,112,41,Blowhole,199.4,1406.6,5.2,0.86
B3615,01-03-2024,Day,L-3,M-03,OP-04,91,29,Cold Shut,226.2,1434.3,3.89,0.84
B3616,23-06-2024,Night,L-3,M-03,OP-07,111,41,Blowhole,195.6,1390.9,4.5,0.85
B3617,13-03-2024,Night,L-3,M-03,OP-03,112,41,Blowhole,214.4,1413.8,4.1,0.88
B3618,26-03-2024,Night,L-2,M-02,OP-07,112,30,Cold Shut,207.1,1428.9,3.42,0.86
B3619,08-06-2024,Night,L-2,M-02,OP-01,119,32,Shrinkage,197.7,1401.2,3.41,0.87
B3620,15-03-2024,Day,L-2,M-02,OP-15,84,31,Shrinkage,222.3,1417.3,4.53,0.86
B3621,28-01-2024,Day,L-3,M-03,OP-10,87,40,Shrinkage,205.7,1398.5,4.95,0.86
B3622,25-02-2024,Night,L-2,M-02,OP-07,81,21,Blowhole,221,1403.5,2.78,0.85
B3623,07-04-2024,Day,L-3,M-03,OP-13,100,47,Blowhole,207.1,1412.8,4.97,0.83
B3624,24-05-2024,Day,L-1,M-01,OP-09,84,18,Misrun,200,1411.5,3.95,0.86
B3625,15-05-2024,Day,L-3,M-03,OP-13,112,35,Blowhole,212.3,1379.6,4.24,0.83
B3626,17-06-2024,Night,L-3,M-03,OP-09,125,46,Misrun,208.8,1426.4,4.23,0.84
B3627,19-02-2024,Night,L-2,M-02,OP-14,95,39,Cold Shut,217.8,1418.1,4.94,0.85
B3628,03-03-2024,Night,L-1,M-01,OP-13,97,26,Cold Shut,231.1,1417.3,3.47,0.8
B3629,21-03-2024,Night,L-1,M-01,OP-12,97,40,Blowhole,187.3,1396.4,4.64,0.82
B3630,23-04-2024,Day,L-3,M-03,OP-12,103,32,Misrun,229.1,1413.7,2.85,0.87
B3631,31-03-2024,Day,L-2,M-02,OP-09,101,22,Blowhole,212.5,1414.2,3.72,0.81
B3632,03-06-2024,Night,L-2,M-02,OP-04,92,24,Misrun,209.3,1391.9,4.3,0.82
B3633,25-05-2024,Day,L-2,M-02,OP-14,128,28,Shrinkage,214.1,1406.6,4.5,0.86
B3634,14-04-2024,Day,L-3,M-03,OP-11,125,40,Shrinkage,220.5,1412.4,4.42,0.84
B3635,14-03-2024,Night,L-3,M-03,OP-06,89,32,Cold Shut,205,1405.8,4.29,0.85
B3636,14-04-2024,Day,L-1,M-01,OP-07,83,18,Shrinkage,216.3,1402.9,2.8,0.81
B3637,10-06-2024,Night,L-3,M-03,OP-15,121,62,Shrinkage,197.4,1413.5,5,0.82
B3638,04-01-2024,Night,L-1,M-01,OP-03,87,36,Blowhole,199.9,1395.9,5.18,0.9
B3639,21-05-2024,Night,L-2,M-02,OP-12,90,37,Misrun,203.6,1406.4,4.75,0.9
B3640,02-02-2024,Day,L-3,M-03,OP-14,106,33,Blowhole,203.2,1425.9,3.46,0.84
B3641,25-06-2024,Day,L-2,M-02,OP-03,120,26,Blowhole,198.8,1392.8,4.21,0.87
B3642,18-04-2024,Night,L-1,M-01,OP-06,112,47,Shrinkage,198.4,1414,4.53,0.88
B3643,16-03-2024,Day,L-2,M-02,OP-02,109,23,Cold Shut,201.7,1370.1,3.92,0.84
B3644,12-01-2024,Day,L-2,M-02,OP-02,92,34,Cold Shut,194.2,1410.3,4.87,0.81
B3645,10-06-2024,Night,L-2,M-02,OP-08,110,29,Misrun,212.4,1408.1,4.41,0.85
B3646,28-06-2024,Night,L-2,M-02,OP-03,95,39,Shrinkage,228.3,1403.5,4.83,0.91
B3647,08-02-2024,Day,L-3,M-03,OP-15,104,48,Blowhole,207.1,1405.8,4.57,0.85
B3648,21-06-2024,Night,L-3,M-03,OP-11,81,42,Misrun,191.2,1429.1,4.73,0.87
B3649,22-04-2024,Night,L-2,M-02,OP-03,126,34,Cold Shut,212,1394.4,3.74,0.81
B3650,17-03-2024,Day,L-1,M-01,OP-08,83,18,Cold Shut,204.3,1411.2,4.17,0.84
B3651,14-03-2024,Night,L-1,M-01,OP-06,120,50,Misrun,210.8,1425.8,4.65,0.88
B3652,06-02-2024,Day,L-2,M-02,OP-01,90,19,Shrinkage,204.3,1424.6,3.94,0.87
B3653,27-05-2024,Night,L-2,M-02,OP-15,89,24,Cold Shut,220.3,1409.8,4.04,0.84
B3654,13-03-2024,Night,L-1,M-01,OP-03,88,23,Blowhole,214.5,1400.8,3.92,0.81
B3655,04-05-2024,Night,L-2,M-02,OP-08,99,26,Shrinkage,188.1,1413.7,3.53,0.83
B3656,07-03-2024,Night,L-1,M-01,OP-10,120,32,Blowhole,203.9,1428.8,4.06,0.9
B3657,06-02-2024,Night,L-1,M-01,OP-02,84,22,Shrinkage,203.5,1426.8,3.77,0.88
B3658,08-01-2024,Day,L-3,M-03,OP-10,95,44,Blowhole,219.5,1388.5,4.79,0.8
B3659,02-01-2024,Day,L-3,M-03,OP-08,125,58,Blowhole,223.9,1407.1,4.55,0.88
B3660,13-03-2024,Day,L-2,M-02,OP-10,99,21,Misrun,196,1451.7,3.41,0.88
B3661,13-05-2024,Night,L-3,M-03,OP-03,109,40,Misrun,205.9,1411,4.31,0.89
B3662,29-06-2024,Day,L-2,M-02,OP-15,99,21,Blowhole,203.3,1434,3.07,0.89
B3663,06-05-2024,Night,L-2,M-02,OP-05,85,22,Blowhole,199.2,1420.6,3.47,0.84
B3664,20-06-2024,Night,L-1,M-01,OP-02,100,27,Cold Shut,226.7,1427.1,4.13,0.86
B3665,20-01-2024,Day,L-1,M-01,OP-06,80,17,Shrinkage,209.7,1377.7,3.85,0.85
B3666,11-03-2024,Night,L-3,M-03,OP-08,100,52,Blowhole,199.1,1428,4.56,0.89
B3667,10-01-2024,Night,L-3,M-03,OP-07,115,42,Blowhole,196.3,1418.6,4.08,0.9
B3668,18-02-2024,Night,L-3,M-03,OP-14,104,54,Blowhole,211.7,1393.4,4.94,0.81
B3669,03-03-2024,Day,L-3,M-03,OP-03,127,40,Misrun,217.6,1422.5,3.6,0.83
B3670,08-03-2024,Day,L-1,M-01,OP-08,104,38,Shrinkage,197.6,1412.3,5.65,0.83
B3671,07-05-2024,Day,L-2,M-02,OP-05,98,21,Shrinkage,199.6,1392.5,4.41,0.86
B3672,12-05-2024,Day,L-1,M-01,OP-14,120,26,Shrinkage,198.6,1396.4,3.56,0.87
B3673,18-01-2024,Night,L-1,M-01,OP-08,102,27,Shrinkage,207.7,1443.4,4.37,0.8
B3674,10-01-2024,Day,L-3,M-03,OP-07,123,39,Cold Shut,210.7,1396.4,3.32,0.86
B3675,10-06-2024,Night,L-3,M-03,OP-10,126,46,Shrinkage,216.6,1410.3,4.19,0.86
B3676,03-05-2024,Night,L-3,M-03,OP-09,111,41,Shrinkage,215.5,1421,4.22,0.81
B3677,15-03-2024,Day,L-2,M-02,OP-11,125,27,Misrun,217.6,1454.8,2.97,0.9
B3678,02-06-2024,Night,L-2,M-02,OP-06,80,21,Misrun,214.6,1431.7,4.1,0.81
B3679,26-02-2024,Day,L-2,M-02,OP-02,127,46,Cold Shut,198.2,1407.4,4.75,0.9
B3680,24-03-2024,Night,L-2,M-02,OP-04,98,41,Misrun,212.2,1423,4.76,0.85
B3681,28-04-2024,Day,L-1,M-01,OP-06,107,23,Blowhole,218.7,1421.3,4.35,0.86
B3682,29-06-2024,Night,L-2,M-02,OP-03,128,34,Misrun,219.5,1402.7,3.67,0.85
B3683,24-06-2024,Night,L-2,M-02,OP-04,112,30,Blowhole,211.7,1418.7,2.8,0.82
B3684,09-05-2024,Night,L-2,M-02,OP-04,92,24,Misrun,209.4,1394,3.83,0.89
B3685,07-03-2024,Night,L-1,M-01,OP-11,106,28,Cold Shut,206.2,1420.5,3.47,0.86
B3686,23-04-2024,Night,L-2,M-02,OP-07,112,47,Misrun,211.3,1412,4.99,0.81
B3687,09-03-2024,Day,L-2,M-02,OP-08,118,25,Shrinkage,207.1,1415.7,3.94,0.83
B3688,19-03-2024,Day,L-2,M-02,OP-08,94,20,Misrun,196.3,1377.6,3.9,0.82
B3689,17-05-2024,Day,L-1,M-01,OP-04,98,21,Blowhole,212.3,1446.3,3.57,0.83
B3690,03-02-2024,Night,L-3,M-03,OP-10,91,33,Blowhole,209.2,1406.3,4.36,0.88
B3691,07-04-2024,Day,L-3,M-03,OP-02,128,40,Cold Shut,205.8,1419.5,4.24,0.9
B3692,16-06-2024,Day,L-2,M-02,OP-01,96,35,Shrinkage,229,1382.9,4.68,0.84
B3693,10-02-2024,Day,L-2,M-02,OP-14,125,46,Misrun,189.6,1420.6,5.97,0.83
B3694,15-03-2024,Day,L-3,M-03,OP-13,108,50,Shrinkage,203.3,1410.9,6.13,0.83
B3695,15-04-2024,Night,L-2,M-02,OP-04,110,46,Shrinkage,214.1,1443.8,4.56,0.84
B3696,06-01-2024,Day,L-1,M-01,OP-13,123,45,Blowhole,217.8,1406.9,4.8,0.86
B3697,04-05-2024,Night,L-3,M-03,OP-01,129,67,Shrinkage,213.1,1418.2,4.75,0.89
B3698,07-01-2024,Night,L-2,M-02,OP-04,117,31,Shrinkage,211.4,1447,4.46,0.85
B3699,01-02-2024,Night,L-1,M-01,OP-14,85,35,Misrun,214,1415.9,4.62,0.81
B3700,03-02-2024,Night,L-3,M-03,OP-14,129,67,Cold Shut,218.3,1426.4,5.24,0.87
B3701,19-01-2024,Day,L-1,M-01,OP-09,88,32,Misrun,210.8,1384.9,4.52,0.87
B3702,18-05-2024,Day,L-1,M-01,OP-10,92,20,Shrinkage,192.9,1394.8,4.36,0.81
B3703,19-02-2024,Night,L-1,M-01,OP-14,87,23,Cold Shut,198.3,1400.8,3.77,0.91
B3704,11-05-2024,Night,L-2,M-02,OP-12,110,29,Blowhole,215.6,1416.9,4.24,0.84
B3705,27-04-2024,Night,L-2,M-02,OP-04,89,37,Blowhole,213.3,1395.6,5.19,0.8
B3706,06-04-2024,Night,L-2,M-02,OP-05,90,24,Misrun,213.1,1401.7,3.79,0.86
B3707,14-04-2024,Day,L-1,M-01,OP-09,88,19,Cold Shut,204.1,1418.6,2.92,0.88
B3708,28-06-2024,Night,L-2,M-02,OP-09,122,51,Shrinkage,199.1,1409.1,4.9,0.85
B3709,07-05-2024,Day,L-2,M-02,OP-12,107,23,Misrun,195.8,1404.6,3.16,0.84
B3710,25-04-2024,Day,L-2,M-02,OP-04,101,22,Blowhole,220,1397.3,4.31,0.82
B3711,24-04-2024,Day,L-2,M-02,OP-06,125,46,Misrun,197.3,1432.6,4.77,0.87
B3712,13-06-2024,Day,L-3,M-03,OP-05,81,25,Cold Shut,223.9,1407.3,3.74,0.83
B3713,25-01-2024,Day,L-1,M-01,OP-09,94,20,Shrinkage,210.6,1407.1,4.07,0.88
B3714,31-05-2024,Night,L-1,M-01,OP-04,85,22,Blowhole,211.5,1414.7,3.24,0.87
B3715,06-06-2024,Night,L-1,M-01,OP-14,89,24,Misrun,208.4,1417.5,2.79,0.81
B3716,16-01-2024,Day,L-3,M-03,OP-13,111,52,Misrun,203.6,1404.6,5.57,0.85
B3717,20-03-2024,Night,L-2,M-02,OP-12,106,28,Cold Shut,226.6,1411.9,4.44,0.81
B3718,23-03-2024,Day,L-1,M-01,OP-12,92,20,Misrun,205.4,1405.8,3.97,0.81
B3719,25-06-2024,Night,L-1,M-01,OP-04,96,25,Misrun,208.3,1413.9,4.21,0.83
B3720,21-03-2024,Night,L-3,M-03,OP-11,126,46,Shrinkage,203,1419.9,3.65,0.84
B3721,30-06-2024,Night,L-2,M-02,OP-08,80,33,Blowhole,223.9,1427.6,5.52,0.84
B3722,28-06-2024,Night,L-1,M-01,OP-02,98,41,Misrun,201.6,1421.1,5.11,0.83
B3723,11-02-2024,Day,L-1,M-01,OP-09,129,47,Blowhole,230.7,1432.4,4.99,0.9
B3724,22-04-2024,Day,L-1,M-01,OP-14,129,28,Blowhole,191.1,1420.7,4.22,0.78
B3725,06-05-2024,Night,L-1,M-01,OP-03,89,24,Misrun,213.9,1389.3,2.87,0.86
B3726,12-04-2024,Night,L-1,M-01,OP-01,114,30,Cold Shut,219.5,1408.8,2.81,0.86
B3727,16-03-2024,Night,L-1,M-01,OP-12,107,28,Cold Shut,196,1414.6,2.59,0.85
B3728,06-06-2024,Night,L-3,M-03,OP-15,110,40,Cold Shut,207.5,1408.8,4.24,0.9
B3729,06-02-2024,Day,L-3,M-03,OP-05,127,40,Shrinkage,221.2,1424.1,3.43,0.78
B3730,12-05-2024,Night,L-3,M-03,OP-10,118,61,Cold Shut,203.4,1433.2,5.36,0.8
B3731,23-02-2024,Night,L-2,M-02,OP-15,80,33,Cold Shut,218,1404.1,4.73,0.82
B3732,12-02-2024,Day,L-3,M-03,OP-09,88,28,Misrun,203.4,1414.3,4.35,0.81
B3733,16-04-2024,Night,L-1,M-01,OP-03,124,52,Shrinkage,205.8,1391,4.72,0.9
B3734,02-01-2024,Day,L-2,M-02,OP-05,99,21,Shrinkage,203.1,1415.8,3.39,0.92
B3735,17-05-2024,Day,L-1,M-01,OP-08,121,44,Cold Shut,215.2,1429.5,5.28,0.84
B3736,08-06-2024,Day,L-1,M-01,OP-08,88,19,Shrinkage,214,1400.6,3.45,0.81
B3737,11-06-2024,Night,L-1,M-01,OP-09,90,37,Shrinkage,207,1426.7,4.75,0.84
B3738,19-02-2024,Day,L-2,M-02,OP-05,114,42,Cold Shut,218.5,1418.8,5.22,0.81
B3739,04-04-2024,Night,L-2,M-02,OP-10,121,32,Misrun,214.6,1387.6,4.32,0.87
B3740,20-01-2024,Day,L-2,M-02,OP-10,120,44,Shrinkage,217.1,1415.2,5.55,0.85
B3741,12-03-2024,Day,L-1,M-01,OP-03,103,22,Cold Shut,222.3,1413.5,3.82,0.92
B3742,02-02-2024,Day,L-3,M-03,OP-13,84,26,Misrun,204.7,1434.8,4.5,0.85
B3743,06-06-2024,Night,L-2,M-02,OP-11,96,25,Misrun,203.8,1434.4,3.72,0.9
B3744,01-01-2024,Day,L-1,M-01,OP-13,109,40,Shrinkage,221.4,1410.4,4.51,0.85
B3745,06-06-2024,Day,L-1,M-01,OP-03,86,31,Shrinkage,196.7,1412.5,5.45,0.83
B3746,01-01-2024,Night,L-1,M-01,OP-06,105,28,Blowhole,205,1398.4,3.85,0.78
B3747,10-05-2024,Day,L-1,M-01,OP-13,129,28,Misrun,202.3,1403.7,3.27,0.89
B3748,24-03-2024,Night,L-2,M-02,OP-05,124,33,Blowhole,228.3,1407.5,3.46,0.86
B3749,06-04-2024,Night,L-1,M-01,OP-13,94,39,Misrun,204.6,1412.7,5.26,0.86
B3750,31-03-2024,Night,L-3,M-03,OP-05,94,34,Cold Shut,204.7,1406.8,4.16,0.88
B3751,03-06-2024,Day,L-3,M-03,OP-14,82,38,Shrinkage,199.7,1413.3,4.89,0.89
B3752,06-02-2024,Night,L-1,M-01,OP-14,121,32,Misrun,207.6,1416.3,3.7,0.84
B3753,05-05-2024,Night,L-3,M-03,OP-12,90,46,Cold Shut,201.6,1426.9,5.07,0.85
B3754,22-05-2024,Day,L-3,M-03,OP-15,94,30,Misrun,207.7,1425.2,4.02,0.84
B3755,15-02-2024,Night,L-3,M-03,OP-01,86,31,Cold Shut,203.7,1405.3,4.41,0.81
B3756,18-04-2024,Night,L-2,M-02,OP-04,94,25,Shrinkage,203.8,1432.8,3.54,0.88
B3757,15-02-2024,Night,L-2,M-02,OP-15,114,30,Blowhole,205.9,1412.1,3.22,0.86
B3758,02-04-2024,Night,L-1,M-01,OP-09,82,34,Shrinkage,199.5,1419.5,4.87,0.87
B3759,25-03-2024,Night,L-1,M-01,OP-02,99,26,Cold Shut,194.6,1414.3,2.94,0.92
